Station,State,District,Tehsil,Block,River,Basin,Latitude,Longitude,Acquisition_Time,River_Discharge_m3sec
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2007-06-14 22:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2007-06-14 23:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 00:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 01:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 02:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 03:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 04:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 05:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 06:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 07:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 08:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 09:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 10:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 11:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 12:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 13:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 14:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 15:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 16:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 17:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 18:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 19:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 20:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 21:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 22:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2008-06-13 23:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 01:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 02:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 03:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 04:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 05:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 06:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 07:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 08:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 09:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 10:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 11:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 12:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 13:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 14:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 15:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 16:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 17:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 18:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 19:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 21:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 22:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2009-06-13 23:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 00:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 01:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 02:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 03:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 05:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 06:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 07:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 08:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 09:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 10:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 11:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 12:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 13:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 14:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 15:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 16:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 17:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 18:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 19:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 20:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 21:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 22:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2010-06-14 23:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 00:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 02:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 03:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 04:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 05:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 06:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 07:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 08:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 09:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 10:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 11:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 12:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 13:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 14:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 15:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 16:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 17:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 18:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 19:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 20:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 21:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 22:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2011-06-14 23:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 00:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 01:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 02:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 03:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 04:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 05:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 06:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 07:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 08:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 09:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 10:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 11:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 12:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 13:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 14:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 15:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 16:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 17:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 18:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 19:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 20:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 21:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 22:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2012-06-13 23:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2014-05-15 18:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2014-05-15 19:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2014-05-15 20:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2014-05-15 21:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2014-05-15 22:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2014-05-15 23:00:00,0.0
CHHOTAUDEPUR,Gujarat,CHHOTA UDAIPUR,Chhota Udaipur,-,Narmada,Narmada,22.29611111,74.01305556,2015-05-15 00:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 00:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 01:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 02:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 03:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 04:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 05:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 06:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 07:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 08:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 09:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 10:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 11:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 12:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 13:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 14:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 15:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 16:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 17:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 19:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 20:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 21:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 22:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2007-06-14 23:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 00:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 01:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 02:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 03:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 04:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 05:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 06:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 07:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 08:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 09:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 10:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 11:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 12:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 13:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 14:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 15:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 16:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 17:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 18:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 21:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 22:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2008-06-13 23:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2009-06-13 00:00:00,0.0
HERAN AT WASNA,Gujarat,VADODARA,SANKHEDA,-,Narmada,Narmada,22.12027778,73.74944444,2009-06-13 01:00:00,0.0
